"RegionName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"Norwalk, OH",,,,,,,,,,,,,,,,,105100,102700,101100,99600,97300,95400,93800,92500,91700,91500,91600,92400,93200,93900,95000,96900,99500,100700,101200,101500,101100,101000,101900,101600,100700,101000,102200,103100,104900,106900,108200,108800,109400,109700,109900,109900,109700,109500,109200,109000,109000,108900,109100,110200,111700,112400,112500,113500,114400,114700,114900,115400,115500,115200,114700,114700,114600,114800,114600,114600,115800,116700,116000,115500,115800,116800,118000,119000,119000,118000,117500,117800,118100,118700,119300,119100,118700,118500,118000,117400,117500,118200,118900,119200,119400,120200,121200,122200,123000,124000,125600,126200,125900,125500,125900,125900,125800,125400,125000,125000,125500,125600,125300,125700,126300,125700,124300,123300,123000,122900,123300,124200,124000,122700,121600,121600,122200,123900,124900,124300,122900,121400,120000,119300,119100,119100,118800,117800,116200,114500,113000,112300,112000,111400,110700,108600,106100,104600,103400,101800,101300,101800,103500,106200,107900,108000,107300,107200,107500,107400,106800,105500,103900,102400,101200,99300,97500,97000,96700,95400,93800,92500,92100,93100,93800,93900,94300,94600,94600,94700,95000,95500,96800,98100,99500,101200,103600,104900,105100,105200,105400,104900,104800,105200,105700,106600,106500,104900,102900,101600,101200,101400,102200,103300,104100,105200,106100,106500,107200,108400,109000,109000,108100,106900,106200,107000,108700,111000,112900,113800,114200
"Edwards, CO",,,,,,,,,,,880300,898500,900900,893200,889900,893600,898100,898300,893600,888000,890000,907200,934700,942600,934500,933300,944300,948500,944900,944300,957300,976500,988200,992000,999500,997200,975600,961900,973300,992700,1006500,1018100,1036300,1058200,1068500,1084300,1111700,1135300,1145800,1157000,1168600,1190600,1223200,1246900,1254400,1255500,1258400,1269300,1281100,1282400,1283600,1293100,1298400,1292500,1285800,1285700,1283900,1283900,1288900,1295100,1297100,1294700,1283900,1275000,1270600,1267000,1258700,1245000,1233300,1229700,1230700,1229600,1232200,1238700,1247100,1248000,1244500,1241400,1244600,1249300,1256200,1265200,1274100,1281700,1292800,1309700,1320700,1326500,1336000,1351600,1372600,1399200,1421400,1439200,1456700,1471800,1488600,1510200,1533000,1555400,1584300,1619900,1648300,1666200,1686100,1704800,1719700,1742700,1766500,1781900,1797400,1812200,1819900,1827500,1837500,1848200,1865700,1893800,1916800,1923600,1931700,1947400,1964100,1983500,2006600,2028700,2056900,2099200,2139400,2170100,2177600,2151600,2109800,2097100,2103500,2109700,2103000,2087900,2070100,2050500,2021400,1980000,1968800,2005900,2053900,2061400,2049800,2032500,2014700,1985700,1949600,1904900,1869300,1824100,1779100,1756700,1735300,1688000,1646100,1629400,1620500,1611700,1596400,1584600,1579300,1583600,1583000,1571700,1557600,1552700,1547700,1536300,1518500,1497400,1485600,1486100,1487300,1487500,1485400,1475700,1464200,1461000,1464900,1474100,1486500,1501800,1510900,1517000,1517500,1526300,1543100,1562800,1580800,1595500,1590700,1577900,1587700,1620500,1651500,1667000,1675900,1680500,1690800,1706700,1721900,1738200,1768300,1799500,1812800,1810800,1817300,1828100,1838800,1853200,1860700,1854300,1847000
"Walla Walla, WA",125600,128200,131400,135200,137700,138500,140400,143600,146100,148100,151600,153600,150300,145000,141200,138700,137200,137500,136900,134900,133200,133100,133100,133400,134300,135700,137000,138400,139900,142200,145000,148200,151500,153900,154300,154700,155800,157000,158100,159200,159800,157900,153500,149000,145800,142900,140700,141500,143500,144000,143200,142600,142800,144700,146500,147600,149500,152400,155600,158000,159600,160500,160500,159300,158800,158800,158700,157600,156200,154400,152600,151200,151600,152800,153900,155500,158100,160000,161400,162200,163000,165600,168900,169800,169300,171000,174100,175100,174300,174200,176200,180200,183700,185700,188300,191500,194500,196800,199400,202500,204200,205700,207500,208000,207700,207600,208000,209100,210400,211300,214500,217400,218400,219100,223700,229200,232400,233200,233300,233500,233300,232200,229900,230600,233300,233600,232200,233900,236200,237500,238100,238400,239800,241700,240800,240400,244400,250400,251500,248900,248600,253000,256600,258300,258200,258000,258100,257100,255400,253700,252500,253800,256500,255900,254300,254500,257300,261200,264800,267600,269200,269400,269400,268800,267200,266400,266800,267400,267700,266700,265400,264800,264400,265300,266600,266300,265500,265300,266300,268600,269600,269000,269000,268100,266500,265900,266200,266700,268200,269500,271000,271500,271500,271900,273000,272800,271500,269400,268400,268400,268200,268200,269200,269700,268500,267200,267800,269300,270600,272000,272000,270000,268300,268300,267900,267000,267200,269800,271600,272200,272200,273000,274300,275800,276700,278000,279800
"Fairmont, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134200,134600,135400,136400,137100,137900,137900,139100,139500,140000,140200,140300,139600,139400,141700,146700,149500,147800,146600,147900,151200,154000,154800,154600,155100,157100,159200,159700,159800,160800,161700,161400,160600,160200,160100,162700,167100,170100,169800,167900,166200,164600,161000,155800,152200,149300,148500,149300,148100,143800,143600,145500,142800,139600,140900,141600,139300,138600,139300,138800,135300,133100,132300,131200,129900,128700,126700
"Gloversville, NY",74800,75000,73400,72300,72200,72100,71600,71200,71100,71300,71400,71000,71200,72600,74600,76200,76500,76000,75500,75100,75200,75900,76900,77700,78000,77700,77400,77400,77700,78100,78200,78600,79500,79300,79300,79700,79700,79800,81300,82800,83200,83400,84100,84600,84500,84400,84300,84200,84200,84700,85600,85700,85300,85000,85100,85700,87100,87600,87600,88400,89600,90400,91300,91800,92200,93100,93500,92700,92300,92200,91600,90600,90500,90400,90700,91200,91700,91600,91300,91000,91000,92200,94200,95500,97100,101400,104200,104700,106000,107700,107900,108600,109800,110900,111900,111400,108600,103600,98700,97000,97800,99600,102800,106000,107800,109300,110700,113000,116000,118000,119900,123500,126300,128800,132000,134700,135200,134700,134700,135900,137100,139200,142000,142800,141000,139200,138700,138800,139400,139900,140700,141800,142800,143200,143900,144900,146100,146300,145500,144500,144600,144400,143700,142200,141100,141200,142000,143500,145000,144900,143100,141500,140500,141400,143600,144900,145400,146900,148500,148500,147900,148100,147600,146100,144400,143700,143800,143800,143200,141200,138600,135900,133800,132900,133900,136000,138800,141000,141200,141500,142700,143300,142500,140800,138900,137200,135700,134900,135200,134600,133400,133400,134000,134300,135500,138100,140000,141500,141700,140400,138900,138100,137100,135900,134800,134700,134500,133900,134400,135500,136400,138800,141400,142900,143200,142400,143000,144700,145100,143800,143500,144100,145600,146100,145500,144000,142700
"Phoenix Lake, CA",156700,160800,162700,162800,160900,158200,156500,158100,160700,162800,164300,165200,166800,169900,173100,175100,176900,178400,179500,180100,179800,177700,175200,175100,174200,,,170800,169200,172200,176000,178900,181700,185300,188400,192200,196800,199300,199400,198500,196900,195400,195700,197900,199800,199900,201100,202600,203400,204200,205700,205300,204700,203000,202700,204300,205600,205000,205800,207600,210800,214600,218900,225000,231500,235700,238700,244200,248300,250700,250900,251300,252400,259700,266100,268200,271400,279500,283400,282600,283700,286600,288000,293200,300700,301900,298900,298000,299300,302100,307500,314900,323800,333200,343100,347100,348000,353800,366200,378200,386700,393000,401000,406300,410100,413900,417400,421100,426300,427000,429400,435700,441100,443400,446200,445900,443900,442700,443400,446400,450500,450600,445500,441600,443500,444900,446200,455700,469300,473800,471400,469000,471200,476500,476400,469800,463000,464200,462300,449200,432900,431200,439100,447900,447900,446500,458000,472100,468200,450500,437000,429800,424100,415500,405300,394500,388700,384100,375300,369300,369000,367600,362200,357000,354000,351200,348300,347600,344100,335300,324500,317600,315300,315800,315400,315000,314500,313000,309000,303000,297500,293500,289400,285100,283300,283700,285300,285800,284100,283000,284300,283500,280500,280100,280900,279200,278000,279300,280100,280500,281500,282800,282500,282700,284000,286700,289200,290700,291200,294500,300800,308500,315200,318800,319900,320500,322500,326400,332200,336700,338500,337600,338100,339500,340200,340900,342500
"Carson City, NV",218300,215200,210600,206000,200000,193000,190000,189800,187800,182500,180000,181000,182300,182500,183700,185200,185700,185900,187200,191600,197000,200700,200900,199900,200300,206100,210600,212300,212300,211600,210000,210200,210300,212100,211600,206400,205100,212200,218300,217800,214000,212100,213500,216000,217400,216700,214700,215600,217900,214600,210300,211900,219900,228200,233100,233100,235800,242500,250700,257000,258900,256700,254900,254900,254100,254600,255900,256900,258900,260600,262300,265500,268700,269600,272900,278500,283000,286100,289900,293000,299500,310200,323600,328300,329100,333500,343100,347400,351700,355600,360300,364500,365500,365000,369300,379900,386700,388300,389800,400800,415800,430100,432700,435200,436300,441600,444100,445400,448000,457700,465800,470200,470100,472700,483300,494900,500000,497900,492700,493000,503700,518800,531300,540900,551900,556700,558600,558100,559200,560100,560700,559500,559200,556500,549900,540600,531200,523400,518100,514300,511200,507900,503700,498100,494700,493700,492100,482600,469300,457500,446900,441100,438300,431000,421400,417700,412200,400900,388800,384700,386000,386100,385000,384000,382300,381100,381300,379700,375900,371900,367400,362200,355500,350600,346600,341800,336000,333400,331900,327700,319400,311200,305300,301500,299600,300400,302600,302600,302000,303400,308200,313700,317900,319200,321800,326200,330700,331700,331300,331100,333900,336500,337200,335800,336100,339600,345000,348200,349000,351700,355800,359400,362600,366700,370000,371400,374200,379900,384200,384500,383700,384000,385000,386600,389600,393100,395500
"Oil City, PA",66900,67000,67500,67600,67400,66400,63600,59000,54400,51300,49700,48200,47500,47800,48200,48300,48300,48500,49100,50300,51300,52600,54100,55800,56400,56600,56300,55800,55300,54700,54000,54200,55100,55800,55900,55800,55800,56000,56600,57000,56900,56200,56000,55800,55300,55000,56100,56700,56300,55900,56400,57400,58000,59000,60200,60900,60700,60100,60200,60700,61000,61300,61400,61200,60700,60100,59900,59800,59200,58400,57900,57400,56900,56600,56000,55600,56300,57300,57300,58000,60800,64500,66200,66600,67700,68600,69700,71200,71600,71400,72300,72800,72400,72000,72000,72600,72400,71500,70800,70800,71300,73600,75000,75600,76900,77900,76800,75900,76000,76500,75800,75000,75300,75700,76100,76200,75400,74200,74500,75200,75900,77100,78500,78600,77200,75000,73500,73600,73300,72100,71500,72200,73300,74600,76300,77700,78600,79800,81200,82200,82000,81500,81100,80600,79300,77600,75900,75700,77300,78600,78400,76600,76600,78700,80600,80100,79800,79400,78100,76200,75100,74900,74700,74600,75700,77000,78000,79000,80600,82000,83600,84600,84900,84200,83000,82900,82700,81300,79700,79000,77900,76600,76800,76700,74400,72500,72500,72800,72200,71600,71800,72600,72400,72200,72500,73800,75300,76300,78000,79500,78500,76200,75000,74700,74800,75300,75500,75400,75100,74400,73500,73100,74800,79300,83300,83800,83400,83100,82500,82000,82700,83400,83800,84600,86400,86900,86200
"Jasper, IN",81700,82200,81900,82200,82300,81100,81000,82800,83400,83600,84600,85700,85700,84600,84600,85100,84300,83600,84300,85600,87000,87700,88100,88700,89600,90500,90900,91600,93700,94800,94500,94500,96000,96900,97100,97900,99000,99500,100500,101600,102400,103000,102900,102600,103100,104300,105700,105900,105700,106900,107700,107200,106500,106300,106200,107000,107600,107900,109300,111200,113200,114600,116200,117600,119300,119700,120600,122000,122400,121700,121700,121500,120700,119500,118200,117100,116200,115900,113300,108200,104700,104700,105500,105800,106100,107500,108800,109400,110000,111600,115500,118500,118500,117800,117600,117800,119400,120700,120100,121800,125100,127500,129100,132000,135100,136600,135700,134300,134000,134400,134300,133300,133000,135300,135700,134300,133700,133300,130900,131600,132200,131700,133400,134000,129800,126100,126000,127400,128200,127000,127800,126900,122200,118400,118800,119000,119100,118400,117100,116500,116500,117300,119400,121400,123300,123500,121700,121000,122400,122400,122200,122900,123200,123200,123400,123900,124400,125600,126200,126200,126500,127100,127100,126400,127100,128100,126800,124600,124300,124900,125100,124600,123500,123300,122700,120800,120100,122700,123400,122200,121600,120800,120700,122700,123500,122800,123100,122800,121900,120900,121100,121900,123700,124400,122900,121900,124300,125500,125300,126200,127200,126200,126900,128800,130100,130700,132200,133300,133600,133900,133700,134100,134800,136300,137900,140400,144100,146600,145800,144200,142800,141400,141200,141600,139700,136600,134800
"Greenville, OH",87000,87100,86800,88200,88100,85600,83900,83500,83100,83600,85300,87700,90000,92600,94400,94900,95500,96300,96500,97200,98100,98600,99100,100000,100800,100800,100000,98200,97400,98900,100400,100600,102700,105900,107200,106500,106400,107500,110300,113600,116800,119000,120100,120400,120600,120100,120000,121700,123100,122700,121500,120700,119700,119000,118900,119000,118700,118900,118600,117300,117000,117100,117200,116900,115700,113800,113100,112800,112500,112300,113300,114600,114800,114900,116000,117300,118400,118900,119800,121300,121500,121300,121900,121200,119200,118400,119300,119800,120200,120500,119100,117200,117300,118400,119000,119300,120600,121400,120800,121100,121900,123800,126200,127800,127000,126600,126100,127000,128500,130900,131200,130700,130100,130000,129900,131200,131800,130900,129500,127500,125300,124300,125200,126100,128200,130200,131800,132100,131700,129700,128400,129700,131100,129900,127800,127300,126200,124200,122200,121400,120500,119000,118300,118200,117400,116500,116100,115800,117000,118800,120000,120900,124300,129400,133500,135100,136200,137300,137500,135800,133100,131300,130800,129400,130000,133800,136600,136600,137300,137400,137100,138300,140100,141200,141400,141900,142900,143100,141600,138000,134400,133100,133700,133600,132700,132100,131100,129700,128400,128300,129000,130900,133800,136100,138100,141100,144600,149600,156000,160300,160500,161300,164600,169500,174600,180500,187200,193800,197800,200200,206900,217900,226500,229800,231700,236800,243600,251500,257400,258100,254900,250000,243700,241300,239600,235100,231400
"Fernley, NV",158200,157800,156900,155900,154000,153700,155200,156500,156300,156100,157800,162000,164100,166600,171600,174200,171500,171600,173300,172200,170400,171100,171800,171600,171000,170500,170200,170700,172700,176500,180300,182800,185100,189200,195100,197500,198800,201300,204900,207300,210900,212600,212300,210300,209200,208400,207400,207700,208200,209900,211800,216000,222200,225100,221800,219100,218600,218500,221300,226400,231800,231800,229900,228600,228300,225200,226200,232400,240600,244100,241700,235900,234800,238700,241500,242900,245500,247400,246700,246200,246400,245900,246600,250200,252000,251200,252800,257000,259300,261700,265700,270100,275000,282100,288200,292000,295700,301200,305800,309800,315400,323600,331100,337300,339600,341000,345800,353500,360600,367200,374100,379300,379400,377700,381400,384400,384200,386600,388800,388100,389800,392700,393200,393900,398500,404700,408600,410600,415000,419400,419800,416100,410900,403700,395600,387300,378800,371700,367400,364300,361600,357400,354800,354400,353500,351400,351500,353200,354100,352000,344600,336900,326400,313200,302000,294500,284400,273400,262300,249900,237900,229000,223900,220800,219300,219600,219500,218900,219400,222300,225300,226100,227400,230500,231500,229600,228300,227500,224300,218300,210700,204100,199200,197200,196900,197100,196600,194900,192900,192300,192600,192700,193200,193600,195000,197700,200000,200500,201200,202600,203800,205000,206600,209400,212600,216000,218400,220400,220300,219100,218500,219200,221300,225000,228900,233700,241900,250100,255200,259000,262400,263700,265600,269300,273700,276900,279300
"Malone, NY",,,,,,,,,,,,,,,,,,,,,,,67100,67400,66700,65000,63200,61600,59700,58900,59200,58800,58300,59200,61200,62400,62900,63200,62400,60700,60200,60800,61300,62400,63800,64200,63200,62800,62800,62400,62700,63800,64600,64100,63700,63700,63400,62400,61500,60400,59000,58400,58400,57500,57000,59200,62600,63100,61800,61700,63200,64800,66200,67100,67800,69200,69900,69300,68400,68900,70100,70800,71500,72700,74100,75400,76600,77600,78100,78600,79700,80800,81800,83400,84900,85400,85500,86000,85700,85200,85000,85000,85100,85800,86000,85500,85200,85600,86100,86500,87800,90700,94500,97200,98400,99600,101900,103700,104400,105200,106000,106100,106100,106000,105300,105200,105100,105200,104900,104500,104400,105200,105800,105700,105600,105100,105700,107200,108500,109200,109900,110400,110200,108400,106900,108800,110300,109900,109400,108400,107200,106600,108300,111800,114600,115800,117200,117800,118300,119900,122100,123300,123800,123600,123700,122900,121800,122100,123100,123700,124700,125000,123400,122100,121900,121200,119000,117800,117400,117100,116500,116700,116900,117400,117800,118200,118100,117000,116300,116400,116800,117000,118700,119700,119600,118600,118100,118200,119300,121900,123900,123800,123200,123800,123000,122300,123100,123600,123600,124300,125800,127100,128400,129500,131000,132400,133800,132900,131500,131100,130300,128100,127100,127500,126800,126500,127100
